Group Number,Original Response ID,Original Status,New Original Response ID,New Original Status,Duplicates Marked,Reason
147,01a8d536-c2d4-433a-8190-3be0e8f89bab,Pending_Approval,01a8d536-c2d4-433a-8190-3be0e8f89bab,Pending_Approval,2,Normal: Marked duplicates as Rejected
148,a247a501-a076-49ed-bc20-30ea676a6ac1,Rejected,3c635ede-c439-4978-801e-df631d208fa0,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
149,1644a23c-dc90-4486-9228-313a6e4205f9,Pending_Approval,1644a23c-dc90-4486-9228-313a6e4205f9,Pending_Approval,2,Normal: Marked duplicates as Rejected
150,d9ef1452-9d94-4c51-8b49-845bbaae9ec9,Rejected,f271e482-5f4a-4e0c-b054-15abf6e95e37,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
151,ed298196-56c8-4f82-84b8-d298f2e96bb1,Rejected,f92dfa90-63a9-4b8e-a2c2-77a627cbcd0f,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
152,aa2d800e-2e9f-49cc-a203-49c692b0d2a1,Pending_Approval,aa2d800e-2e9f-49cc-a203-49c692b0d2a1,Pending_Approval,1,Normal: Marked duplicates as Rejected
153,2b2812f2-57a0-45dc-a237-d748710272a2,Rejected,2b2812f2-57a0-45dc-a237-d748710272a2,Rejected,0,Normal: Marked duplicates as Rejected
154,3874552b-47fb-4ce4-8d9b-7247ddc16c29,Rejected,a19febb1-573d-42e4-8aef-dacb8cca44ec,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
155,3c3c13ab-d0f5-487c-8a9f-b98fead2dc3c,Rejected,87a977b0-b618-46b8-b79b-d99310508b76,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
156,13f8210e-6ddb-4609-9ea0-6346f3d3665d,Rejected,ee6d3c0d-86c0-493b-a443-5d03a0d53f57,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
157,a0939cc3-1519-4509-be5e-667d9c9396eb,Rejected,a0939cc3-1519-4509-be5e-667d9c9396eb,Rejected,0,Normal: Marked duplicates as Rejected
158,55d32db1-41ea-40c9-bf53-6bfaacd7f2e2,Rejected,1dffb721-33f7-4dc7-ab4d-f42451edc4d2,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
159,320278f7-df3b-4a85-bcf0-30f082a2f845,Rejected,12b8224f-2272-4325-b83e-68dfb1acd965,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
160,db36e711-b313-4cf8-a535-1300692cfe47,Rejected,0f92489c-391e-4044-9d93-d63b69b0838a,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
161,b798b48a-6ed3-4480-9428-743eee86bd88,Pending_Approval,b798b48a-6ed3-4480-9428-743eee86bd88,Pending_Approval,2,Normal: Marked duplicates as Rejected
162,f267c8f0-44b4-4b85-9f31-cba5423f8ddf,Pending_Approval,f267c8f0-44b4-4b85-9f31-cba5423f8ddf,Pending_Approval,2,Normal: Marked duplicates as Rejected
163,d71d74ac-4769-4985-8fb8-e0b9216fa215,Pending_Approval,d71d74ac-4769-4985-8fb8-e0b9216fa215,Pending_Approval,2,Normal: Marked duplicates as Rejected
164,7e377907-d2fb-404b-9b68-3f003b1f1455,Rejected,4a2013f7-2ce1-4c71-9b73-a12884cf0a33,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
165,44550b04-df30-4f5a-9b0b-a7a41e35e5a2,Pending_Approval,44550b04-df30-4f5a-9b0b-a7a41e35e5a2,Pending_Approval,1,Normal: Marked duplicates as Rejected
166,b59137bb-5806-4721-9eca-02f919b936c1,Pending_Approval,b59137bb-5806-4721-9eca-02f919b936c1,Pending_Approval,0,Normal: Marked duplicates as Rejected
167,cade85eb-1b1e-4b86-9e2f-817a90a836a5,Rejected,cade85eb-1b1e-4b86-9e2f-817a90a836a5,Rejected,0,Normal: Marked duplicates as Rejected
168,4bdcbda5-15c4-4981-84c7-32f02ae4329b,Rejected,2aaff040-94dc-4a1f-9f58-6ca335fe2bcc,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
169,6320aa9a-75bf-4a82-a5f4-eee8c113f87a,Pending_Approval,6320aa9a-75bf-4a82-a5f4-eee8c113f87a,Pending_Approval,0,Normal: Marked duplicates as Rejected
170,1520f808-646d-494f-9536-080a02ff2596,Rejected,1520f808-646d-494f-9536-080a02ff2596,Rejected,0,Normal: Marked duplicates as Rejected
171,5d339641-77b8-4f93-9e76-b836c7fdb575,Rejected,5703eae7-b24c-487a-9932-e61144c28bd9,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
172,acdb584f-8cb9-4965-a0b7-65f4e874e394,Rejected,acdb584f-8cb9-4965-a0b7-65f4e874e394,Rejected,0,Normal: Marked duplicates as Rejected
173,51cd8756-3bf8-4359-8138-5f2f485f432e,Rejected,b5fc8ecf-5b25-4e91-a2d1-d87e2f1183bd,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
174,b09adf84-54c3-4536-bc4d-1e13dbf5dfa7,Rejected,88ffac9f-4d35-476c-8994-a039a7261268,Pending_Approval,1,Reordered: Original was Rejected, kept Pending_Approval duplicate
175,5db1c95a-7da7-4418-bc1d-cf34680d680f,Rejected,80213bed-2b30-4030-a936-7bec9414027d,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
176,541c0b52-1935-4966-8e54-393161a005ab,Pending_Approval,541c0b52-1935-4966-8e54-393161a005ab,Pending_Approval,1,Normal: Marked duplicates as Rejected
177,97c232b7-7ece-4395-9e6d-27b9e17536f7,Rejected,c2fb3d5a-33a4-4b28-a10c-2f99db940594,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
178,e36ed9cc-8fab-4957-be5d-6d38d3260fa4,Pending_Approval,e36ed9cc-8fab-4957-be5d-6d38d3260fa4,Pending_Approval,1,Normal: Marked duplicates as Rejected
179,92eb90ab-3682-4522-85fa-153660a15e0d,Rejected,a3d9a102-2d8d-4e4e-8cc0-8e1ca63cc2d4,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
180,6836d666-820a-47a6-88a9-e4ce580c3941,Rejected,37f5c591-f5a4-48e3-8332-c4d449515d4a,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
181,80ed35a3-43d0-433b-ba86-4c16ac639998,Rejected,1ce86146-4d74-455c-82c7-2d3b5630b1ca,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
182,9f2a3c28-0e15-4a27-8ab9-f660d2c8842d,Pending_Approval,9f2a3c28-0e15-4a27-8ab9-f660d2c8842d,Pending_Approval,0,Normal: Marked duplicates as Rejected
183,c1160f65-dae8-4f46-83f7-7482d7797c2f,Rejected,21d12f14-5e94-4602-a23f-579c2c0fda49,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
184,5d23d98b-d156-4b12-9486-d3c163336112,Rejected,1ccf1b28-f31c-4d35-bea0-acee8411a09a,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
185,71064c31-145b-43de-a279-333723fa8a4c,Rejected,736d098d-27aa-4451-a761-487aaff0fd53,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
186,f98561bf-4c13-4a11-a2d4-8a21fa42e698,Rejected,20d719b5-c19a-4f6c-8e60-501efa9a8054,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
187,7df2cb55-cbc0-49f9-a2b4-255a6c4677c6,Rejected,0158588c-a6de-4b6c-95f2-22644ccf681d,Pending_Approval,1,Reordered: Original was Rejected, kept Pending_Approval duplicate
188,3ae91354-e69b-4d0a-9ea2-266e961952fe,Rejected,0b5f344c-d8bc-4a5d-9d65-374b1fb9fd21,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
189,a524dc3d-7699-4ca6-b20f-a9b10ecad3fe,Rejected,a524dc3d-7699-4ca6-b20f-a9b10ecad3fe,Rejected,0,Normal: Marked duplicates as Rejected
190,da5131eb-43bf-4bcc-9aa6-aa483a5c926c,Pending_Approval,da5131eb-43bf-4bcc-9aa6-aa483a5c926c,Pending_Approval,0,Normal: Marked duplicates as Rejected
191,249345a0-846e-4656-be26-c16c3179989c,Pending_Approval,249345a0-846e-4656-be26-c16c3179989c,Pending_Approval,1,Normal: Marked duplicates as Rejected
192,cd06e95c-d33d-493b-a6b3-b88018fddd22,Pending_Approval,cd06e95c-d33d-493b-a6b3-b88018fddd22,Pending_Approval,2,Normal: Marked duplicates as Rejected
193,c84d95fa-4998-4492-8b0b-0c11e81e11e6,Pending_Approval,c84d95fa-4998-4492-8b0b-0c11e81e11e6,Pending_Approval,2,Normal: Marked duplicates as Rejected
194,c82b80f4-49f8-40fe-ac7a-b69fcf71b324,Rejected,8df45627-1bab-453f-8a7a-391fe36c142d,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
195,a6f991ea-464c-4f7a-bc04-17ae6fe2270c,Rejected,a6f991ea-464c-4f7a-bc04-17ae6fe2270c,Rejected,0,Normal: Marked duplicates as Rejected
196,1362fd41-84d2-4b9a-9cd5-fe9c8124de6b,Pending_Approval,1362fd41-84d2-4b9a-9cd5-fe9c8124de6b,Pending_Approval,2,Normal: Marked duplicates as Rejected
197,41395e9b-ae2a-4345-a648-56fd354c344e,Pending_Approval,41395e9b-ae2a-4345-a648-56fd354c344e,Pending_Approval,1,Normal: Marked duplicates as Rejected
198,4ce43d55-b964-40bf-916e-fb1ec184d4b5,Rejected,7d912f5a-9c17-4a58-ba5b-e9ad618decbd,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
199,51942da0-7b9a-4598-bb84-199dcea3c7fa,Rejected,c22d8b15-1fc9-46de-bb90-b2b4bdd88bf4,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
200,69301a65-d2b7-4fca-b629-93dcd6a8e19b,Rejected,074a6325-05e2-4cfc-a543-214b7b5b5bf3,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
201,c404b92e-8da0-456b-8ac6-f87d7489e4db,Rejected,fa76a293-eae8-45cc-a72f-926ed69a0fee,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
202,9f5b8e1f-a8ba-4a01-8c7b-a2a94118e74c,Rejected,278265c2-3c45-497a-8f34-239dd35e9f74,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
203,be2bf417-d149-46b6-ad70-8c7e10c64ac4,Rejected,7d99f71b-abd9-4721-a4bf-1d8a633167d5,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
204,5483a8d5-b937-496d-9008-397e8fbac7fa,Pending_Approval,5483a8d5-b937-496d-9008-397e8fbac7fa,Pending_Approval,1,Normal: Marked duplicates as Rejected
205,7cc770bf-c493-4c9f-92f1-df417d380f77,Rejected,69c572a0-2205-487f-9481-a4ef94ac978c,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
206,73d3e473-1ed4-4208-acf5-b389154f6994,Rejected,73d3e473-1ed4-4208-acf5-b389154f6994,Rejected,0,Normal: Marked duplicates as Rejected
207,2213bfa4-42b8-47e1-8fda-8f0ebb454f3b,Rejected,2213bfa4-42b8-47e1-8fda-8f0ebb454f3b,Rejected,0,Normal: Marked duplicates as Rejected
208,76177ea4-e248-4ef0-9e1c-d380cb91d273,Rejected,2b55d498-c646-4321-a1a6-e5adc5db3073,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
209,17327436-876e-4d82-8ec5-29fa39072aaa,Rejected,89efdc41-b127-4dbe-9f24-664a4c78eb68,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
210,d38b4e8f-c534-4f9a-a07f-9608e24e1912,Rejected,9761e17a-26d5-47b9-889b-632171771d4a,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
211,b43c6c60-bbce-4e77-a138-2346f2742384,Pending_Approval,b43c6c60-bbce-4e77-a138-2346f2742384,Pending_Approval,0,Normal: Marked duplicates as Rejected
212,c6baeb3a-ce32-45af-be46-afccadb4a1c3,Pending_Approval,c6baeb3a-ce32-45af-be46-afccadb4a1c3,Pending_Approval,1,Normal: Marked duplicates as Rejected
213,c48955ba-e676-4dcf-b8c1-5414bc12abfc,Pending_Approval,c48955ba-e676-4dcf-b8c1-5414bc12abfc,Pending_Approval,0,Normal: Marked duplicates as Rejected
214,322d953a-80b2-45d6-a828-86549e2a752f,Pending_Approval,322d953a-80b2-45d6-a828-86549e2a752f,Pending_Approval,1,Normal: Marked duplicates as Rejected
215,5f1857a2-ace0-4dcf-9d50-19f733958192,Pending_Approval,5f1857a2-ace0-4dcf-9d50-19f733958192,Pending_Approval,0,Normal: Marked duplicates as Rejected
216,b2322fa8-127a-4c13-b545-5220c2decd3b,Rejected,b2322fa8-127a-4c13-b545-5220c2decd3b,Rejected,0,Normal: Marked duplicates as Rejected
217,47ae43a9-6b09-43bb-baf1-9ec6ee4ad4af,Pending_Approval,47ae43a9-6b09-43bb-baf1-9ec6ee4ad4af,Pending_Approval,0,Normal: Marked duplicates as Rejected
218,f8f0c28f-ec4d-45a1-9e5e-141de91a9002,Rejected,f8f0c28f-ec4d-45a1-9e5e-141de91a9002,Rejected,0,Normal: Marked duplicates as Rejected
219,e970a39f-6e7a-41e0-aa89-eacfd3780e66,Pending_Approval,e970a39f-6e7a-41e0-aa89-eacfd3780e66,Pending_Approval,1,Normal: Marked duplicates as Rejected
220,56081caa-3e7a-410d-a508-66669aac866b,Pending_Approval,56081caa-3e7a-410d-a508-66669aac866b,Pending_Approval,0,Normal: Marked duplicates as Rejected
221,e8fd4de5-8806-4d59-996e-25fea3851036,Rejected,e2a5d574-3eeb-4462-9b60-98ab03bfc7a4,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
222,7aacdbc9-f95a-4339-86b9-e1454b4742e1,Rejected,7aacdbc9-f95a-4339-86b9-e1454b4742e1,Rejected,0,Normal: Marked duplicates as Rejected
223,fd3256ca-2f54-47c8-beb4-65c0827019f8,Pending_Approval,fd3256ca-2f54-47c8-beb4-65c0827019f8,Pending_Approval,0,Normal: Marked duplicates as Rejected
224,5d36eb43-5aef-4559-82e5-58ba7b3958e7,Pending_Approval,5d36eb43-5aef-4559-82e5-58ba7b3958e7,Pending_Approval,0,Normal: Marked duplicates as Rejected
225,9ba6fef4-6a96-45b6-974a-55ba6529223f,Pending_Approval,9ba6fef4-6a96-45b6-974a-55ba6529223f,Pending_Approval,1,Normal: Marked duplicates as Rejected
226,4fc8d5eb-4f3b-4bc4-b92c-bc54cce7c448,Pending_Approval,4fc8d5eb-4f3b-4bc4-b92c-bc54cce7c448,Pending_Approval,1,Normal: Marked duplicates as Rejected
227,aaf37ddc-cd3c-4bb9-a75f-54f01a93313d,Pending_Approval,aaf37ddc-cd3c-4bb9-a75f-54f01a93313d,Pending_Approval,0,Normal: Marked duplicates as Rejected
228,aec35b5d-e24f-4b52-87f1-b7bd1a247fdf,Pending_Approval,aec35b5d-e24f-4b52-87f1-b7bd1a247fdf,Pending_Approval,0,Normal: Marked duplicates as Rejected
229,b9052683-d63b-4c75-831f-6207b41c5cc1,Pending_Approval,b9052683-d63b-4c75-831f-6207b41c5cc1,Pending_Approval,0,Normal: Marked duplicates as Rejected
230,c41aaf46-07f6-456d-9377-9b2f7a568ff9,Rejected,a138bfad-b486-4873-b431-2974ae08c166,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
231,8152903f-f8e6-4acf-acb6-68ea2ba125b3,Rejected,a3cf2fb8-b315-4f83-9ee9-e3460c5661da,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
232,0748a4dc-62ed-4c64-858d-abf883a8dad3,Pending_Approval,0748a4dc-62ed-4c64-858d-abf883a8dad3,Pending_Approval,0,Normal: Marked duplicates as Rejected
233,652e6910-b9c8-4e92-9362-34f2c703ccd5,Rejected,c6d0510e-37fa-4aef-8407-8347bc012486,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
234,d4d31845-41a6-4a2c-8f16-378d3b2d65ad,Pending_Approval,d4d31845-41a6-4a2c-8f16-378d3b2d65ad,Pending_Approval,1,Normal: Marked duplicates as Rejected
235,47b8f0fd-f56c-4f17-b262-5ac96b5c4f69,Rejected,47b8f0fd-f56c-4f17-b262-5ac96b5c4f69,Rejected,0,Normal: Marked duplicates as Rejected
236,e3b3cc60-885c-4ad6-966c-04d3c94f8f9d,Pending_Approval,e3b3cc60-885c-4ad6-966c-04d3c94f8f9d,Pending_Approval,0,Normal: Marked duplicates as Rejected
237,307cd623-a1d8-4be4-a0cf-a5100206f597,Pending_Approval,307cd623-a1d8-4be4-a0cf-a5100206f597,Pending_Approval,1,Normal: Marked duplicates as Rejected
238,07f35b26-c4fa-47b2-89aa-76c53e6b208c,Pending_Approval,07f35b26-c4fa-47b2-89aa-76c53e6b208c,Pending_Approval,0,Normal: Marked duplicates as Rejected
239,eb2db3fb-feff-4bf1-8d2e-aee7efafe3aa,Pending_Approval,eb2db3fb-feff-4bf1-8d2e-aee7efafe3aa,Pending_Approval,0,Normal: Marked duplicates as Rejected
240,083b70fd-44bf-470e-9069-c3f31251aaf4,Pending_Approval,083b70fd-44bf-470e-9069-c3f31251aaf4,Pending_Approval,0,Normal: Marked duplicates as Rejected
241,edf544c8-c2b9-4cde-b3b6-2c954193065f,Pending_Approval,edf544c8-c2b9-4cde-b3b6-2c954193065f,Pending_Approval,0,Normal: Marked duplicates as Rejected
242,7e7d328e-34dc-4778-bcc4-eaf60180c203,Pending_Approval,7e7d328e-34dc-4778-bcc4-eaf60180c203,Pending_Approval,0,Normal: Marked duplicates as Rejected
243,0db8aa7b-94ef-407d-bb5a-cd5af5dc33fc,Pending_Approval,0db8aa7b-94ef-407d-bb5a-cd5af5dc33fc,Pending_Approval,0,Normal: Marked duplicates as Rejected
244,13c611fd-aeb0-4ee4-927c-f99aab9c6efc,Pending_Approval,13c611fd-aeb0-4ee4-927c-f99aab9c6efc,Pending_Approval,1,Normal: Marked duplicates as Rejected
245,82811276-7874-4131-927e-cbd008b20609,Pending_Approval,82811276-7874-4131-927e-cbd008b20609,Pending_Approval,0,Normal: Marked duplicates as Rejected
246,4113aa2f-0e7d-4475-935d-8dfc86b98b5d,Rejected,3df2a426-d18f-4024-8516-54795fb2496e,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
247,d9ec8ced-fefd-4cd7-a118-63e224b27cbe,Pending_Approval,d9ec8ced-fefd-4cd7-a118-63e224b27cbe,Pending_Approval,0,Normal: Marked duplicates as Rejected
248,fe26e828-befb-4c77-b9f5-75c4f105a11b,Pending_Approval,fe26e828-befb-4c77-b9f5-75c4f105a11b,Pending_Approval,0,Normal: Marked duplicates as Rejected
249,58256fa1-316b-40d5-8522-1580bd5ece79,Pending_Approval,58256fa1-316b-40d5-8522-1580bd5ece79,Pending_Approval,0,Normal: Marked duplicates as Rejected
250,6f3ac2ee-b70f-4335-b67f-bc61d1fb710c,Pending_Approval,6f3ac2ee-b70f-4335-b67f-bc61d1fb710c,Pending_Approval,0,Normal: Marked duplicates as Rejected
251,803ed10e-8cdc-41e5-9f9a-5caba5280557,Pending_Approval,803ed10e-8cdc-41e5-9f9a-5caba5280557,Pending_Approval,0,Normal: Marked duplicates as Rejected
252,f30a1d85-1ed9-4bb1-b51e-4f5bcb2e47c0,Pending_Approval,f30a1d85-1ed9-4bb1-b51e-4f5bcb2e47c0,Pending_Approval,1,Normal: Marked duplicates as Rejected
253,823d6369-55f1-4211-a365-09928c64975c,Rejected,823d6369-55f1-4211-a365-09928c64975c,Rejected,0,Normal: Marked duplicates as Rejected
254,2acf20dc-d56e-4af5-b61e-c064046bea8b,Pending_Approval,2acf20dc-d56e-4af5-b61e-c064046bea8b,Pending_Approval,0,Normal: Marked duplicates as Rejected
255,f37bd989-fb9a-4e44-aff6-fc28c5eb8347,Pending_Approval,f37bd989-fb9a-4e44-aff6-fc28c5eb8347,Pending_Approval,0,Normal: Marked duplicates as Rejected
256,ec7292b2-085c-4a75-844e-30e44ea7469f,Pending_Approval,ec7292b2-085c-4a75-844e-30e44ea7469f,Pending_Approval,0,Normal: Marked duplicates as Rejected
257,defb6339-9e4d-4582-a3f3-1dfdb14aa70a,Pending_Approval,defb6339-9e4d-4582-a3f3-1dfdb14aa70a,Pending_Approval,0,Normal: Marked duplicates as Rejected
258,c57f87a3-559c-4b76-bb78-a1525d7f0bdb,Rejected,c57f87a3-559c-4b76-bb78-a1525d7f0bdb,Rejected,0,Normal: Marked duplicates as Rejected
259,55966c9d-cd50-4642-ac79-8fea593da044,Pending_Approval,55966c9d-cd50-4642-ac79-8fea593da044,Pending_Approval,0,Normal: Marked duplicates as Rejected
260,008808ef-c2f7-4844-acc8-80b83dd4a39a,Rejected,0f9a9e25-3385-481d-96d6-ab3514948214,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
261,431c81b6-5fda-4b93-ae41-54d70a4d3587,Pending_Approval,431c81b6-5fda-4b93-ae41-54d70a4d3587,Pending_Approval,0,Normal: Marked duplicates as Rejected
262,00ae5f63-2df5-4379-80e9-32ae793342a5,Pending_Approval,00ae5f63-2df5-4379-80e9-32ae793342a5,Pending_Approval,0,Normal: Marked duplicates as Rejected
263,141fa8c8-e9ae-4fe6-871e-9ce77d7761ec,Rejected,1a6ee089-270f-4118-9239-d3b711ec9d6f,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
264,0fb7a4d8-db22-409b-b225-7197953a144a,Rejected,c12b3cb8-2bdd-4744-b550-085c2acd87d6,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
265,d43b7abf-b7dd-4666-b95b-5355f6259517,Pending_Approval,d43b7abf-b7dd-4666-b95b-5355f6259517,Pending_Approval,0,Normal: Marked duplicates as Rejected
266,ac3dec18-2b1a-4e4a-800c-767add80b8b9,Pending_Approval,ac3dec18-2b1a-4e4a-800c-767add80b8b9,Pending_Approval,0,Normal: Marked duplicates as Rejected
267,98d99189-a34c-4b4b-acec-2520e691f516,Pending_Approval,98d99189-a34c-4b4b-acec-2520e691f516,Pending_Approval,0,Normal: Marked duplicates as Rejected
268,14625185-c214-4efd-9efd-4d83b11dd83c,Rejected,bee81187-97a1-4d24-99de-ef1e026c511a,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
269,40fc5a87-7332-43eb-88aa-1075d569dea6,Pending_Approval,40fc5a87-7332-43eb-88aa-1075d569dea6,Pending_Approval,0,Normal: Marked duplicates as Rejected
270,16aa5752-7546-4392-a65c-6d268219fa3d,Pending_Approval,16aa5752-7546-4392-a65c-6d268219fa3d,Pending_Approval,0,Normal: Marked duplicates as Rejected
271,9604081c-c658-4675-90ec-6970983fb2ae,Pending_Approval,9604081c-c658-4675-90ec-6970983fb2ae,Pending_Approval,0,Normal: Marked duplicates as Rejected
272,bb6a5154-7cb0-4d90-a7f2-2eba84a8ffaa,Pending_Approval,bb6a5154-7cb0-4d90-a7f2-2eba84a8ffaa,Pending_Approval,0,Normal: Marked duplicates as Rejected
273,73c68aa4-4cdd-404d-be6a-bcc37aefff96,Pending_Approval,73c68aa4-4cdd-404d-be6a-bcc37aefff96,Pending_Approval,0,Normal: Marked duplicates as Rejected
274,a49d102a-e56a-456c-bc75-085be0e656c8,Pending_Approval,a49d102a-e56a-456c-bc75-085be0e656c8,Pending_Approval,1,Normal: Marked duplicates as Rejected
275,a7309c3c-2805-487c-a4fb-c770cdb526be,Pending_Approval,a7309c3c-2805-487c-a4fb-c770cdb526be,Pending_Approval,0,Normal: Marked duplicates as Rejected
276,fe455bfc-e11a-4159-bbe0-2176f79cb811,Rejected,a00a8ffa-8f48-40c1-9b55-157e141bba15,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
277,82519cee-1108-4268-8530-579860590cb4,Pending_Approval,82519cee-1108-4268-8530-579860590cb4,Pending_Approval,1,Normal: Marked duplicates as Rejected
278,97c46e74-ee32-4f44-972e-915642a8d15f,Pending_Approval,97c46e74-ee32-4f44-972e-915642a8d15f,Pending_Approval,1,Normal: Marked duplicates as Rejected
279,66bd5090-dc42-47a2-b0aa-6adf9372ed66,Rejected,de9f1152-4eac-4901-94fc-d5d47e3935a7,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
280,7bbb8013-1a51-4f7f-abf8-4e7fc00f3528,Rejected,7bbb8013-1a51-4f7f-abf8-4e7fc00f3528,Rejected,0,Normal: Marked duplicates as Rejected
281,8fb2bd21-2b2c-4bc4-95eb-9a720419459a,Rejected,e201a595-3590-4a2a-916d-fe62e9922c8d,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
